feature,importance
energy_freq_bands_alpha_F4,0.005053505400072905
energy_freq_bands_alpha_CP2,0.004543852638524802
energy_freq_bands_alpha_Oz,0.004120453988526336
skewness_FC5,0.003659814675860457
higuchi_fd_FC5,0.0035476496072356658
line_length_F8,0.003369285141185954
energy_freq_bands_gamma_C4,0.0030648372345825
energy_freq_bands_beta_Oz,0.0023336416104442616
line_length_CP6,0.002329361780439491
higuchi_fd_F3,0.002316525456237465
higuchi_fd_Fp1,0.0021751501590180243
max_cross_corr_Fp1_Cz,0.0019380297139937601
spect_corr_CP6_F8,0.001902547795869574
energy_freq_bands_beta_O1,0.0018924311848162328
line_length_P4,0.0018878386950781142
line_length_FC5,0.0018648413068446626
phase_lock_val_Fp1_F8,0.0018136349937969206
spect_corr_Pz_F8,0.0018073708187054383
time_corr_C4_T8,0.0017592337521998857
line_length_F4,0.0017211942089145173
energy_freq_bands_delta_O2,0.0016916149306135037
spect_corr_CP1_F8,0.001669053716723524
energy_freq_bands_beta_FC5,0.001667299514733422
spect_corr_Pz_O2,0.001659135818292849
time_corr_Fp1_Pz,0.0016417605761077756
time_corr_Fz_F8,0.0016066813433809135
energy_freq_bands_beta_CP1,0.001591512678316147
spect_corr_FC5_Pz,0.0015844856964151105
time_corr_Fp1_F8,0.0015725254922540656
time_corr_C4_F8,0.0015651418633924588
line_length_FC6,0.0015380462438937263
higuchi_fd_Fz,0.0015370557978811705
spect_corr_Fp1_Fz,0.0015000619450971009
line_length_Fz,0.0014459735572339638
max_cross_corr_F3_FC5,0.0014309521682798908
energy_freq_bands_gamma_O2,0.0014173452970900609
spect_corr_FC2_F8,0.0013937955892057848
spect_corr_O2_F8,0.001382881858901765
pow_freq_bands_beta_F3,0.0013608513180276205
max_cross_corr_Fp1_CP1,0.0013121076524080584
pow_freq_bands_alpha_F4,0.0013074979339122938
time_corr_FC5_F8,0.0012995500857050553
spect_corr_CP1_Pz,0.001291971207801335
energy_freq_bands_delta_P3,0.0012875764212105345
spect_corr_P7_Oz,0.0012755878087413923
energy_freq_bands_gamma_P4,0.0012605360214614698
spect_corr_CP5_F8,0.001259169857015144
phase_lock_val_Fp1_Cz,0.0012572106639200298
time_corr_Cz_F8,0.0012526857186806988
energy_freq_bands_delta_FC2,0.001243943400681592
spect_corr_P7_O1,0.0012360867537849014
time_corr_F7_F8,0.001232242001062456
max_cross_corr_Fp1_C3,0.0012269733666748451
higuchi_fd_F8,0.001187173176580389
energy_freq_bands_delta_FC6,0.001185155123988121
energy_freq_bands_delta_O1,0.00118480084817268
time_corr_FC5_CP2,0.0011796136779859776
phase_lock_val_Fp1_CP1,0.0011732008568679552
energy_freq_bands_gamma_CP2,0.0011632974562114978
time_corr_Fp1_FC6,0.0011302192195748136
pow_freq_bands_theta_F7,0.0011263449110931318
energy_freq_bands_alpha_P7,0.0011235624992697716
phase_lock_val_T7_Pz,0.0011187085816189045
max_cross_corr_FC2_Fp2,0.001108280724254463
pow_freq_bands_delta_CP2,0.0010989139237805618
max_cross_corr_Fp1_CP2,0.0010905738468953718
max_cross_corr_C3_Fp2,0.0010890996962310906
pow_freq_bands_beta_F4,0.0010859283047538228
time_corr_O2_CP6,0.001072434473121116
rms_F4,0.0010544440801943025
energy_freq_bands_beta_FC2,0.0010478187253901887
time_corr_F8,0.0010452074156395465
time_corr_CP2_C4,0.0010448976850207059
spect_corr_F8,0.00104462054017546
phase_lock_val_C3_CP2,0.0010439208049868817
energy_freq_bands_beta_C3,0.0010403835026655342
time_corr_Fp1_CP1,0.001027514559365284
spect_entropy_FC5,0.0010177947972759714
time_corr_C3_T7,0.0010123953683177402
higuchi_fd_P4,0.0010095906121428376
pow_freq_bands_alpha_CP2,0.0009975532512727359
samp_entropy_P4,0.0009960142510430298
energy_freq_bands_gamma_F8,0.0009903649132812326
time_corr_Fp1_FC5,0.0009891627516214958
time_corr_CP2_F8,0.0009860686485435532
kurtosis_Fp1,0.0009847256646009807
spect_corr_C4_F8,0.0009841570971483545
energy_freq_bands_beta_FC1,0.0009745719443432788
spect_corr_CP5_O2,0.0009736971069840964
spect_corr_Fz_FC2,0.0009640782494922814
max_cross_corr_F8_Fp2,0.0009604563342163264
energy_freq_bands_beta_F3,0.0009575874650957488
time_corr_FC5_C3,0.0009547667306903034
spect_corr_P8_F8,0.0009519708980036136
spect_corr_C3_F8,0.0009475508410963101
energy_freq_bands_gamma_C3,0.0009455050442863219
energy_freq_bands_delta_Cz,0.0009438376828131317
phase_lock_val_C3_Fp2,0.0009327376531613992
skewness_Fp1,0.0009277742304213291
spect_corr_F3_Pz,0.0009276722096547239
spect_corr_FC5_FC6,0.0009210054674511914
max_cross_corr_O1_FC2,0.0009153663680401414
spect_corr_T7_F8,0.0009089381535324458
energy_freq_bands_gamma_Fz,0.000907663462847045
hurst_exp_C3,0.000903620212233963
phase_lock_val_C3_P7,0.0009026098920048003
energy_freq_bands_delta_FC5,0.0009011114343179078
time_corr_C4_FC2,0.0008991077065339105
line_length_T7,0.0008960369122264537
energy_freq_bands_delta_T7,0.0008919843159349221
phase_lock_val_P3_F8,0.0008881074618969386
energy_freq_bands_delta_F3,0.0008876822364824
energy_freq_bands_theta_P3,0.0008833332405309592
spect_corr_FC5_CP1,0.0008823860362426333
spect_corr_Cz_F8,0.0008757428099430553
time_corr_Fp1_O2,0.0008751797123978343
spect_corr_Cz_P3,0.0008748903524758773
time_corr_FC5_Fp2,0.0008743523460254838
energy_freq_bands_delta_F8,0.0008706920137636673
spect_corr_FC1_F8,0.0008685982536317717
kurtosis_F7,0.0008646537490264057
svd_entropy_P7,0.0008626776754001446
hurst_exp_P7,0.0008590739487695847
spect_entropy_F7,0.0008589625049179457
max_cross_corr_O1_F4,0.0008575017316026937
max_cross_corr_P8_FC2,0.0008571063406239629
ptp_amp_C4,0.0008564566963939424
time_corr_F7_FC6,0.0008556926674377251
pow_freq_bands_theta_CP6,0.000855114484699312
time_corr_C3_C4,0.000850662207408291
spect_corr_FC5_C3,0.0008505368042121118
spect_corr_F3_FC1,0.0008487836339955387
time_corr_F3_Fp2,0.0008447916335846614
hjorth_mobility_P4,0.0008443618577395318
ptp_amp_P7,0.0008438041491944537
energy_freq_bands_theta_Oz,0.0008433528930863709
energy_freq_bands_delta_C4,0.0008370182442312534
max_cross_corr_Fp1_O1,0.000836690556955666
line_length_Fp2,0.0008343721164607598
pow_freq_bands_alpha_F8,0.0008314981569812444
time_corr_CP6_F8,0.0008303506522321318
spect_entropy_P4,0.0008300185582307447
spect_corr_P3_O1,0.0008279266394125515
time_corr_C3_P8,0.0008272754474027568
pow_freq_bands_delta_O2,0.0008271132240678088
line_length_O1,0.0008263189957166184
max_cross_corr_Fp1_F8,0.0008254476205976898
spect_corr_FC5_Cz,0.0008237179756361135
spect_corr_Fz_Cz,0.000822947559890176
pow_freq_bands_delta_P8,0.0008214482320920602
kurtosis_O1,0.0008175994341899508
