feature,importance
energy_freq_bands_beta_F3,0.009549928901491632
time_corr_F7_F8,0.007693622816710718
energy_freq_bands_delta_P4,0.004396034111644726
energy_freq_bands_gamma_CP2,0.004321393777734879
line_length_P4,0.004148952892035716
spect_corr_FC2_F8,0.003997421453288425
spect_corr_CP1_F8,0.003923647191657718
ptp_amp_F7,0.0038069100605596855
spect_corr_Cz_F8,0.0036865547798836064
spect_corr_F7_Cz,0.0035731702595683326
energy_freq_bands_alpha_CP1,0.0034952946810530906
energy_freq_bands_delta_O2,0.003338704570101227
energy_freq_bands_beta_FC5,0.0033098836058039318
spect_corr_FC1_F8,0.0032387791884326608
energy_freq_bands_alpha_F4,0.0030402078562150126
spect_corr_F7_FC1,0.003006375966942402
spect_corr_F7_CP1,0.002894467917722633
energy_freq_bands_alpha_CP2,0.0028420831835389666
std_FC5,0.0028248494673230725
pow_freq_bands_alpha_CP1,0.002715542735745212
pow_freq_bands_alpha_CP2,0.002699185352133658
max_cross_corr_P4_P8,0.0025612057666448257
spect_corr_F7_Pz,0.0025548830988331313
spect_corr_CP2_F8,0.002493349304620418
energy_freq_bands_delta_T8,0.0024842301422833167
variance_FC5,0.00242117576318061
ptp_amp_FC5,0.0023737670230783757
spect_corr_P8_F8,0.002285329079476948
time_corr_FC5_F8,0.002205573355875781
spect_corr_F7_FC6,0.002165767141138718
spect_corr_F7_CP2,0.0021410926065953636
spect_corr_Cz_P8,0.00201388750224826
spect_corr_F7_FC2,0.002006254713070764
energy_freq_bands_gamma_CP6,0.0020041413156637734
pow_freq_bands_delta_F8,0.002001917223840632
pow_freq_bands_gamma_T8,0.0019993268256297382
spect_corr_F7_T7,0.0019572983876977685
energy_freq_bands_gamma_C4,0.0019438804152601774
spect_corr_C4_F8,0.0019254639900460262
time_corr_F7_Fp2,0.0018640155459973137
variance_P4,0.001850055273451334
time_corr_P4_F8,0.00184502874357099
spect_corr_F7_CP5,0.0018395091460456654
energy_freq_bands_gamma_F8,0.0017318796760372565
spect_corr_F7_C3,0.0016866008571759968
spect_corr_CP5_F8,0.0016226711024189399
energy_freq_bands_theta_FC5,0.0016104435926511521
spect_corr_F3_F7,0.0016052717117934524
spect_corr_Cz_CP1,0.0015738935855381202
spect_corr_Fp1_P7,0.001512831965321718
time_corr_F3_Fp2,0.0015089082959770163
std_P4,0.0015025556055310613
spect_corr_C3_F8,0.0014973290812293097
std_F8,0.0014948642074777436
higuchi_fd_F7,0.0014945092151163618
spect_corr_F8_Fp2,0.0014886427578880118
std_F7,0.001486258650705815
energy_freq_bands_delta_P8,0.0014545074444997053
ptp_amp_P4,0.001452305706945616
energy_freq_bands_alpha_Oz,0.0014346780304369507
variance_T8,0.0014296424922530474
energy_freq_bands_alpha_P3,0.0014197419123229593
spect_corr_T7_F8,0.0014147155766195544
rms_FC5,0.0013787325024534228
skewness_P4,0.0013754025451242567
variance_F8,0.0013748170269345114
energy_freq_bands_beta_CP5,0.0013619615512988719
pow_freq_bands_delta_F4,0.0013615903411365335
time_corr_F3_T7,0.0013268830581794574
pow_freq_bands_theta_F3,0.0013193651987146674
energy_freq_bands_beta_FC1,0.0012822296115529023
energy_freq_bands_beta_Fz,0.001239678997354135
spect_corr_Fp1_F8,0.001232835764694074
ptp_amp_F8,0.0012154593055495127
energy_freq_bands_delta_C4,0.0012063067331442464
variance_F7,0.0011967589647874752
spect_corr_O2_P4,0.001190567762826789
spect_corr_F7_T8,0.0011893280267962067
line_length_Pz,0.0011788366361742684
line_length_P8,0.0011703260981756794
max_cross_corr_F3_Fp2,0.001152831939960803
time_corr_P4_P8,0.001138700227476716
line_length_CP6,0.001122043861047562
spect_corr_F7_Fp2,0.0011047451204910816
spect_corr_Fz_FC5,0.001092119871234139
line_length_Fp2,0.0010647665675875529
line_length_F7,0.001061595279292675
line_length_F8,0.0010501668447054989
spect_corr_Fp1_P3,0.0010490138666215186
line_length_O1,0.0010481514817756543
time_corr_T7_F8,0.0010296284449995278
spect_corr_Pz_F8,0.0010263471300094628
spect_corr_FC5_F8,0.001024254652086485
pow_freq_bands_alpha_Oz,0.0010228133644019286
time_corr_CP2_F8,0.0010121342562525635
spect_corr_P3_Oz,0.0010109444442986417
samp_entropy_FC5,0.0010028802353629293
spect_corr_T8_F8,0.0009891274186721536
spect_corr_Cz_CP5,0.000980900731230013
spect_corr_FC6_F8,0.0009760403329718647
energy_freq_bands_delta_F7,0.0009725712807782809
spect_corr_Fz_Pz,0.0009694427818065457
energy_freq_bands_beta_C3,0.0009679730175647328
spect_entropy_P8,0.0009658853806856098
time_corr_T7_T8,0.0009467916820026576
energy_freq_bands_delta_P7,0.0009448120907460832
pow_freq_bands_alpha_C3,0.000932882316096587
std_T8,0.000925624536173141
spect_corr_P3_Fp2,0.0009148240317619495
energy_freq_bands_alpha_F3,0.000912795317698345
pow_freq_bands_alpha_FC6,0.0009034853322845784
quantile_CP5,0.0008999435817863941
energy_freq_bands_delta_F8,0.0008942236074795504
ptp_amp_T8,0.0008719572080498794
spect_corr_Cz_O2,0.0008671198847117979
hurst_exp_Cz,0.0008597603283978031
energy_freq_bands_delta_FC5,0.0008579237163350253
higuchi_fd_T8,0.0008526832592814506
spect_corr_F7_C4,0.0008454219552366686
pow_freq_bands_delta_FC6,0.0008418609277771024
line_length_Oz,0.0008406554748001336
spect_corr_F7_F8,0.0008337310004511737
spect_corr_CP6_F8,0.0008326169518772774
hjorth_mobility_FC5,0.0008316380684502492
pow_freq_bands_beta_Fp1,0.0008284848438671539
spect_corr_FC5_Pz,0.0008245881116412612
time_corr_Pz_F8,0.0008244865225363403
energy_freq_bands_gamma_F4,0.0008212984249552457
spect_corr_F3_F8,0.0008130523179999856
pow_freq_bands_alpha_P8,0.0008082599692608112
time_corr_Cz_F8,0.0008060952899749515
time_corr_O2_P8,0.0008006459263392552
spect_corr_CP1_P4,0.0007998717799539714
spect_corr_F7_P8,0.0007987107724653483
spect_corr_Cz_P4,0.0007985266483377653
spect_corr_P4_FC6,0.0007957891924078472
line_length_CP1,0.000794331172114971
time_corr_F7_T7,0.0007897120546515417
hjorth_mobility_F7,0.0007871674365788205
time_corr_Pz_O2,0.0007865339992169495
spect_corr_Cz_T7,0.0007811269182619154
pow_freq_bands_beta_C3,0.0007792075349484819
ptp_amp_C4,0.0007782782434183934
pow_freq_bands_delta_FC5,0.0007759560584765103
time_corr_C3_FC6,0.000775828289028573
samp_entropy_F8,0.000774655679835134
spect_corr_F7_CP6,0.0007604482288741184
pow_freq_bands_beta_T8,0.0007574003910437942
energy_freq_bands_gamma_Oz,0.0007569838728150576
max_cross_corr_CP5_F8,0.0007554104210858532
time_corr_C4_Fp2,0.0007519070707116539
energy_freq_bands_delta_P3,0.000748729237551915
pow_freq_bands_alpha_O1,0.0007464117332189219
time_corr_F3_F8,0.0007460535993893931
spect_corr_Pz_P4,0.0007451011750511697
std_P8,0.0007450539465237359
pow_freq_bands_alpha_F3,0.0007446529803041843
spect_corr_Fz_O2,0.0007403148351862385
spect_corr_P4_C4,0.0007391651226989745
ptp_amp_P3,0.00073870808520858
time_corr_CP1_P3,0.0007386711220143567
std_P7,0.000734998674275629
energy_freq_bands_gamma_CP1,0.0007348746713093381
time_corr_F3_F7,0.0007334301447041128
kurtosis_F3,0.000732996031093118
pow_freq_bands_delta_Fp2,0.0007324714234663213
hjorth_mobility_FC2,0.0007324280794385343
energy_freq_bands_theta_F7,0.000732353146091581
energy_freq_bands_beta_T7,0.0007304370690289282
svd_fisher_info_Fp1,0.0007280691838705947
max_cross_corr_T8_Fp2,0.0007279104306874798
spect_corr_Fz_Fp2,0.000725525583345713
spect_corr_F7_F4,0.0007247407184631307
pow_freq_bands_beta_Cz,0.0007224127078083768
spect_corr_P7_CP6,0.0007213722609604182
spect_corr_Oz_C4,0.0007208435907897522
spect_corr_FC1_P4,0.0007202488309937689
pow_freq_bands_delta_FC1,0.0007168850978492923
pow_freq_bands_gamma_Fp2,0.0007159281682842254
spect_corr_T7_Fp2,0.0007101307499229674
spect_corr_FC5_CP5,0.0007082246099169189
rms_Fp1,0.0007075283453819405
variance_T7,0.0007059409779714658
higuchi_fd_O1,0.00070067302904627
higuchi_fd_CP2,0.0007006202878996128
line_length_C4,0.0006968044592706354
higuchi_fd_O2,0.00069597157650315
higuchi_fd_F4,0.0006958484644455611
spect_corr_Fz_CP2,0.0006954441836638303
energy_freq_bands_beta_Cz,0.0006937052742073297
samp_entropy_P3,0.0006936988116754348
spect_corr_F3_T8,0.000693532162289306
higuchi_fd_C4,0.0006929198392143067
hurst_exp_FC5,0.0006924065031307533
phase_lock_val_P4_P8,0.0006920793943541974
