feature,importance
time_corr_F7_F8,0.012032311212062392
energy_freq_bands_gamma_F8,0.009006090229474925
energy_freq_bands_delta_P4,0.007145504686151072
energy_freq_bands_gamma_CP2,0.006260543375024412
energy_freq_bands_gamma_CP6,0.005928711825177261
energy_freq_bands_delta_P8,0.00573806495286165
time_corr_F7_FC6,0.005184249741455251
energy_freq_bands_gamma_C4,0.00480646725632666
time_corr_FC5_F8,0.004795051314831565
energy_freq_bands_gamma_Fp2,0.004685035091020823
variance_F8,0.004161672223952006
spect_corr_Fp1_F7,0.004064002182352289
pow_freq_bands_alpha_F4,0.004054871405509089
ptp_amp_F8,0.003931121761957438
line_length_F7,0.0038730431718293394
time_corr_T7_F8,0.003686448549334687
time_corr_F7_F4,0.0035814571989279905
energy_freq_bands_delta_F7,0.00351753902475038
pow_freq_bands_alpha_CP2,0.003417047044000201
time_corr_F7_Fp2,0.003118218347380087
max_cross_corr_F7_F8,0.0030322596387131863
energy_freq_bands_delta_O2,0.0029708185261811564
spect_corr_FC1_F8,0.002939806337631154
pow_freq_bands_alpha_Oz,0.0028912795462524453
max_cross_corr_FC5_FC6,0.0028014846923371563
time_corr_FC5_FC6,0.002791920583321223
spect_corr_Fp1_F8,0.0027515831603166247
line_length_F8,0.0027491176839083966
time_corr_P7,0.002698934485779298
spect_corr_C4_Fp2,0.0026649659211853104
spect_corr_Fp2,0.0026608077741272
time_corr_P8_F8,0.0026532187907097387
spect_entropy_O2,0.0026319100608742057
spect_corr_CP6_Fp2,0.0025707254530890583
std_F7,0.0024711389028857483
time_corr_P8_FC6,0.002429608736219486
max_cross_corr_F7_FC6,0.0024276936288527237
samp_entropy_F8,0.002427459444867651
time_corr_CP5,0.002371173722507905
energy_freq_bands_gamma_F4,0.0023163575140199037
spect_corr_CP6_F8,0.0023149264946783835
time_corr_CP1,0.0022440059487204146
spect_corr_F7_Fp2,0.002205773685611825
std_F8,0.0021429832492543773
spect_corr_F7_P4,0.002132931084293344
time_corr_FC1,0.0020966315337605772
app_entropy_F8,0.0020861179836861848
spect_corr_P4_F8,0.002059743150612469
spect_corr_F8_Fp2,0.0019765887340283195
energy_freq_bands_gamma_FC2,0.001967399618174965
spect_corr_Fp1_C4,0.0019298684848012971
energy_freq_bands_alpha_Pz,0.0019237529410179822
time_corr_F3_FC6,0.0019110553570682429
hjorth_mobility_FC6,0.0019031708981513292
kurtosis_Fp2,0.0018924215430280696
spect_corr_F7_FC2,0.001883706027876295
line_length_Fp2,0.0018721674959876278
spect_corr_CP2_F8,0.0018515164021447436
pow_freq_bands_alpha_F8,0.0018480313165029694
spect_corr_CP6_CP2,0.001821330448064687
energy_freq_bands_alpha_CP2,0.0018146510165582927
spect_corr_FC2_F8,0.0017965005770043058
spect_corr_Fp1_Cz,0.0017472385989121262
spect_corr_C4_FC2,0.0017409392386817616
spect_corr_Fp1_P4,0.0017405433529626908
time_corr_F3_F8,0.0017356202815992944
pow_freq_bands_delta_FC2,0.001726227790785016
energy_freq_bands_delta_FC5,0.0017152418924815396
energy_freq_bands_gamma_FC5,0.001705475015899751
time_corr_O2,0.0016643156438872148
spect_corr_Cz_CP6,0.0016610476643361765
time_corr_O1,0.0016563877707409713
pow_freq_bands_alpha_FC2,0.0016354733194735842
time_corr_F7_Pz,0.001594043072370209
time_corr_Cz,0.0015772515086027495
spect_corr_Cz_C4,0.0015725077146848605
std_FC6,0.0015497037848863624
time_corr_T7_Fp2,0.0015080881720636128
time_corr_F4_Fp2,0.001495119593648304
energy_freq_bands_alpha_Fp2,0.0014846401537754821
higuchi_fd_Pz,0.0014808232073443557
time_corr_C3,0.001468420739864704
spect_corr_CP1_F8,0.0014019330331636127
spect_corr_CP6_FC2,0.0013734354110580757
variance_F7,0.0013714467099842382
spect_corr_C4_F8,0.0013645051304233221
spect_corr_CP2_C4,0.0013628688237287882
energy_freq_bands_gamma_T8,0.0013500264141932407
spect_corr_CP5_F8,0.0013397842634342862
spect_corr_T8_F8,0.0013217339185458662
spect_corr_F7_FC1,0.0013205281628946546
skewness_Fp1,0.0013010016379493004
spect_corr_Fz_F8,0.001297353333301784
spect_corr_Fz_CP6,0.001285868981920535
energy_freq_bands_delta_CP6,0.0012706635637813831
phase_lock_val_F7_F8,0.0012675504049870568
time_corr_T7,0.001265779191185399
time_corr_F3_F4,0.0012543424701179154
line_length_O2,0.0012405220022592063
time_corr_P3,0.001232497586559004
max_cross_corr_Oz_F8,0.0012173891552042363
time_corr_FC6_F8,0.0012167086415225074
spect_corr_Cz_CP2,0.0012082367460394413
spect_corr_Fp1_C3,0.0012029699733493494
max_cross_corr_FC6_F8,0.0011933963332111319
spect_corr_C3_F8,0.0011858429504342705
time_corr_FC5_Fp2,0.0011787651588331901
spect_corr_F4,0.0011783177242074602
time_corr_Oz,0.0011769264528437402
kurtosis_Fp1,0.0011763872245042046
spect_entropy_Fp2,0.0011738784418729225
variance_Fp1,0.001163429627605133
spect_corr_Fz_F7,0.001150077705071332
time_corr_F7_T8,0.0011375573018961513
max_cross_corr_F7_Pz,0.001126788144032383
pow_freq_bands_gamma_Cz,0.001122447384632404
energy_freq_bands_beta_FC5,0.0011213556077852658
spect_corr_Fp1_CP5,0.001114165810975037
energy_freq_bands_delta_F3,0.0011101362215580474
spect_corr_Fz_O2,0.0010985508695263565
std_Fp1,0.0010915906899020612
spect_corr_CP1_Fp2,0.0010879837622678901
spect_corr_O1_F4,0.0010852067242999575
spect_corr_Fp1_CP2,0.0010808024790683094
energy_freq_bands_gamma_O2,0.0010744117360999244
pow_freq_bands_gamma_F7,0.0010686151425864528
spect_entropy_O1,0.0010621305288225826
energy_freq_bands_alpha_Oz,0.0010525783966610573
zero_crossings_Fp1,0.0010486514267154415
time_corr_Pz,0.0010332988741809448
energy_freq_bands_theta_F4,0.0010288766498411826
spect_corr_CP2_Fp2,0.0010275729219959837
pow_freq_bands_delta_F7,0.0010193898326720102
hurst_exp_Fp1,0.0010190415940826876
spect_corr_F3_F8,0.0010140644674839264
energy_freq_bands_alpha_F8,0.0010119867125535154
spect_corr_Cz_FC6,0.0010066384694324552
time_corr_FC5,0.00100155557844689
variance_FC5,0.0009966626520200637
max_cross_corr_Oz_FC6,0.0009957533293117084
max_cross_corr_F3_F4,0.000990823773204402
energy_freq_bands_beta_CP5,0.0009724674119920056
energy_freq_bands_alpha_P7,0.0009615154605630296
ptp_amp_F7,0.0009552816717457561
spect_corr_F7_CP5,0.0009460654121176547
max_cross_corr_T8_Fp2,0.0009442251673148508
spect_corr_Fz_FC6,0.0009415825150795151
spect_corr_Fz_C4,0.0009349234349412135
time_corr_F3_T8,0.0009281947053211303
max_cross_corr_CP5_FC2,0.0009276943071969389
line_length_C3,0.0009244889782218348
energy_freq_bands_delta_Oz,0.0009243932271587339
energy_freq_bands_theta_Cz,0.000920629034531391
rms_F7,0.0009197669046657344
spect_corr_T7_P8,0.0009175996799044622
line_length_F4,0.0009072252765584747
spect_corr_CP5_CP2,0.0008995861315604006
phase_lock_val_Fp1_O2,0.0008994268813512628
line_length_Pz,0.0008940305707090287
energy_freq_bands_delta_Fz,0.0008932923063730729
spect_corr_Fp1_Pz,0.0008920412335746325
skewness_FC6,0.0008919925184653794
line_length_Fp1,0.000887844616420333
energy_freq_bands_alpha_C4,0.0008861553641932314
spect_corr_T7_O2,0.0008831230064371279
spect_entropy_P8,0.0008817732826109064
variance_Fp2,0.0008811191995362991
time_corr_T7_F4,0.0008808406966390251
time_corr_P4_F8,0.0008761712679372947
spect_corr_CP5_F4,0.0008749242217669064
spect_corr_Cz_C3,0.0008722808936703784
ptp_amp_FC6,0.0008704947048467519
spect_corr_F7_CP2,0.0008556802006946673
spect_corr_Cz_F8,0.0008553610530557544
energy_freq_bands_beta_CP2,0.0008483355783716059
energy_freq_bands_theta_F8,0.0008473973505653134
spect_corr_F7_C3,0.0008470695193287462
hurst_exp_F7,0.0008444644410401931
max_cross_corr_O1_F8,0.0008442227193765946
spect_corr_Pz_C4,0.0008429920443958691
spect_corr_P8_Fp2,0.000833117495901052
energy_freq_bands_theta_Fz,0.0008330160823250691
spect_corr_FC6_F8,0.0008276251565499903
spect_corr_FC6_FC2,0.0008262406502811099
spect_corr_FC5_F4,0.000822882724107124
spect_corr_CP5_Fp2,0.0008147980298708421
energy_freq_bands_gamma_P4,0.0008142194980191114
time_corr_F7_C3,0.000809954350346341
kurtosis_O2,0.0007956378210086655
spect_corr_Fp1_CP6,0.0007950196362957328
energy_freq_bands_delta_C4,0.0007922421097738862
pow_freq_bands_alpha_Pz,0.0007845810907218687
pow_freq_bands_gamma_F4,0.0007781946424208936
phase_lock_val_F7_Pz,0.0007741993815464836
spect_corr_Fp1_O1,0.000772568122544294
time_corr_FC5_F4,0.0007706695260825991
skewness_P4,0.0007690608963893038
rms_F8,0.0007679737875511834
spect_corr_FC2_Fp2,0.0007664863305260376
pow_freq_bands_alpha_CP6,0.0007646342617936991
spect_corr_Fp1_P8,0.000760778323235173
pow_freq_bands_theta_O1,0.0007583731579615272
energy_freq_bands_theta_O1,0.0007547520543414729
skewness_O1,0.0007541266601054824
energy_freq_bands_beta_CP1,0.0007449002410294816
max_cross_corr_CP1_O2,0.0007441070090981256
pow_freq_bands_beta_T7,0.0007440754909669161
spect_entropy_FC5,0.0007434431130994902
energy_freq_bands_beta_CP6,0.0007434366844434556
time_corr_T7_CP5,0.0007362536740658319
ptp_amp_P8,0.0007343160188686881
spect_corr_T7_FC2,0.0007313919167544016
energy_freq_bands_gamma_FC1,0.0007243365294415067
higuchi_fd_T7,0.0007242191274183692
samp_entropy_O2,0.0007211996725841066
spect_corr_Fp1_FC2,0.00071568185235452
line_length_CP1,0.0007148501219655548
max_cross_corr_F7_Fp2,0.0007140211736629986
spect_corr_FC5_FC2,0.000713620672168272
phase_lock_val_O2_CP2,0.0007133780449725888
pow_freq_bands_beta_CP2,0.0007121916779672401
pow_freq_bands_delta_O1,0.000711234933186141
phase_lock_val_P8_CP2,0.0007103180709514678
energy_freq_bands_theta_CP1,0.000709941663462992
pow_freq_bands_gamma_T8,0.0007099055044401291
