feature,importance
energy_freq_bands_theta_FC2,0.006261189987251684
energy_freq_bands_theta_FC6,0.005224452988130899
higuchi_fd_CP1,0.004877386634748518
higuchi_fd_CP2,0.004226117312475763
energy_freq_bands_alpha_CP1,0.003299575719836369
energy_freq_bands_beta_P4,0.002791195854286043
line_length_Pz,0.002719449442129012
spect_corr_CP1_CP6,0.0025947282715144794
higuchi_fd_Pz,0.0023118695860871786
energy_freq_bands_alpha_P3,0.0022320825957819765
line_length_CP1,0.0021477623475953723
time_corr_FC5_T7,0.0020935466704712575
energy_freq_bands_gamma_F8,0.002073768099268513
energy_freq_bands_theta_T7,0.0019953818571780504
energy_freq_bands_beta_P8,0.0019315183583562972
line_length_CP2,0.0018627462717521867
time_corr_O1_F4,0.001758348932307794
spect_corr_CP1_C4,0.0017423387814677661
energy_freq_bands_beta_CP1,0.0016455632361074269
time_corr_Fz_Fp2,0.0016024156734685013
energy_freq_bands_gamma_Fp2,0.0015728761357166417
spect_corr_CP1_O2,0.0015693202714928023
spect_corr_CP1_CP2,0.0015163577694712327
time_corr_CP5_FC6,0.001435964034655733
spect_corr_Cz_O2,0.001431677977130765
time_corr_C4_T8,0.0014067847719226943
time_corr_O2_P4,0.0014003897161974715
spect_corr_Fp1_CP1,0.0013912580615581263
higuchi_fd_Cz,0.0013354474120471755
time_corr_FC6_F4,0.0012731891829642582
spect_corr_CP1_Oz,0.0012643621447051816
energy_freq_bands_gamma_CP2,0.0012499724118510528
spect_corr_Cz_FC6,0.001243431650151425
phase_lock_val_O1_F4,0.0012333302607899388
spect_corr_T8_FC6,0.0012306077717308948
phase_lock_val_P4_T8,0.0012226671084654475
line_length_T8,0.0012216455506993081
time_corr_CP2_FC2,0.0012173496243664665
time_corr_Pz_FC6,0.0012155132503014338
time_corr_O2_CP2,0.0012083953381383612
time_corr_Fz_Pz,0.001206417085420737
spect_corr_FC1_CP1,0.0011976445999628757
energy_freq_bands_delta_F7,0.0011826739293004191
time_corr_F3_FC2,0.0011527906274488163
energy_freq_bands_theta_P8,0.0011393996303816236
energy_freq_bands_gamma_F4,0.0011332222310106426
time_corr_F3_CP5,0.0011211635332787598
time_corr_Oz_F4,0.0011077602842605183
spect_corr_CP1_T8,0.0010831791626017518
spect_corr_Fp1_CP2,0.0010791542319605514
time_corr_F7_C4,0.0010381868648985024
spect_corr_Fz_Fp2,0.0010289993154156691
max_cross_corr_Oz_FC2,0.001028576291066685
energy_freq_bands_theta_O2,0.001014920052969447
phase_lock_val_Fz_P3,0.0010141960759837156
energy_freq_bands_delta_O1,0.0010097917804540734
time_corr_Fp1_CP6,0.0009992264209219611
spect_corr_CP1_FC6,0.0009811491106534549
energy_freq_bands_theta_P3,0.0009652617417282486
energy_freq_bands_gamma_FC1,0.000965248353176666
spect_corr_Cz_Oz,0.0009633769084011642
time_corr_P4_FC2,0.0009579744358815241
pow_freq_bands_theta_T7,0.000950230640235431
phase_lock_val_CP1_T8,0.0009486994278721498
time_corr_Cz_P4,0.000940897932606359
time_corr_O1_FC6,0.0009367473926523879
time_corr_F7_Fp2,0.0009348535719332414
max_cross_corr_Cz_FC2,0.0009340273272591668
time_corr_P4_CP6,0.0009272920929005074
pow_freq_bands_delta_T8,0.0009246969036813884
pow_freq_bands_theta_FC6,0.0009235852897815518
energy_freq_bands_delta_Fz,0.0009210774875270519
time_corr_F7_Pz,0.0009206926972919265
pow_freq_bands_gamma_CP2,0.0009162923720876465
energy_freq_bands_theta_F4,0.0009137905075251179
phase_lock_val_Fz_O2,0.0009136089762933693
time_corr_Fz_O1,0.0009081920806254512
energy_freq_bands_gamma_Fp1,0.0009007547399105783
spect_corr_FC6_Fp2,0.0008987194021340811
time_corr_Oz_CP2,0.000893841549222601
time_corr_P4_C4,0.0008887663698014587
spect_corr_T7_FC2,0.0008822588054031929
energy_freq_bands_beta_Fp2,0.000881245609109469
app_entropy_T7,0.0008803298552806474
energy_freq_bands_gamma_F3,0.0008790942877573094
spect_corr_Cz_Fp2,0.0008787075113098246
spect_corr_Cz_F4,0.0008774639379169411
time_corr_P4,0.000870964851930408
line_length_P7,0.0008707763503131768
time_corr_Pz_Oz,0.0008693285022205042
spect_corr_Pz_CP2,0.0008670724046971476
energy_freq_bands_theta_F7,0.0008588543667469084
spect_corr_Fz_P7,0.0008579272048972345
time_corr_FC5_P8,0.0008538601514733331
phase_lock_val_P4_FC2,0.0008521143213017876
time_corr_O1_T8,0.0008490381282316227
spect_corr_FC1_FC6,0.000843238683637896
spect_corr_FC5_P7,0.0008425798523382175
zero_crossings_P8,0.0008425586139825711
spect_corr_O1_FC6,0.0008374059121865377
time_corr_F7_CP1,0.0008361189626371161
time_corr_C3_FC6,0.0008331938154651863
line_length_Fp1,0.0008330814071280084
pow_freq_bands_theta_F8,0.0008315188583981127
spect_corr_Cz_CP1,0.0008258225691546222
time_corr_Fz_FC6,0.0008190482514842879
time_corr_Fp1_FC1,0.0008179837896225112
energy_freq_bands_beta_F3,0.0008144097463695659
higuchi_fd_T7,0.0008139005417775289
hjorth_mobility_FC1,0.0008131959760558926
time_corr_T7_C4,0.0008125320468242306
line_length_FC5,0.0008101760185798556
line_length_Fp2,0.0008098333268179494
spect_corr_CP2_FC2,0.0008096388151315248
phase_lock_val_Fz_FC1,0.0008015694549993335
time_corr_FC6_Fp2,0.0007993884312134971
energy_freq_bands_alpha_F7,0.0007974427634616912
zero_crossings_T8,0.0007968303462446185
time_corr_P7_T8,0.0007950557580068798
energy_freq_bands_alpha_Pz,0.0007930540355377974
svd_fisher_info_P4,0.0007921812680749924
time_corr_Cz_FC2,0.0007899896846282739
spect_corr_P8_F8,0.0007873441201468087
time_corr_F7_CP2,0.0007857840226560892
time_corr_FC5_P4,0.0007847454638791736
time_corr_P4_FC6,0.0007842665272429876
time_corr_Fp1_FC6,0.0007801444928556356
time_corr_Cz_C3,0.0007796684721312108
energy_freq_bands_delta_FC2,0.0007758042872958978
spect_corr_P3_Pz,0.0007748419790513003
kurtosis_P8,0.0007705635767049655
phase_lock_val_Pz_Oz,0.0007698228389675784
time_corr_T7_O1,0.0007691930981944571
pow_freq_bands_theta_P3,0.0007679611260889586
phase_lock_val_Fz_P7,0.0007668567999336494
spect_corr_P7_FC2,0.0007598952131088003
time_corr_C3,0.0007598351876648683
spect_corr_C3_O1,0.000756653855376536
max_cross_corr_Fz_FC1,0.0007564685762372009
max_cross_corr_FC1_FC2,0.000754647682949008
time_corr_FC5_Cz,0.0007528817694315052
phase_lock_val_Fz_O1,0.0007502699006699704
quantile_O1,0.0007501326475211936
max_cross_corr_O2_FC2,0.0007482164520968897
time_corr_O1_P4,0.0007461719606710622
spect_corr_FC5_P8,0.0007435386140208121
spect_corr_FC1_O2,0.0007414742077189567
spect_corr_F7_CP1,0.0007391317826912968
energy_freq_bands_beta_CP6,0.0007376475784096236
time_corr_FC1_O1,0.0007346508384012321
spect_corr_Fp1_P7,0.0007339151612176724
energy_freq_bands_alpha_P7,0.000733386621296016
spect_entropy_FC5,0.0007324083171395323
max_cross_corr_Oz_Fp2,0.0007314382028918187
skewness_F7,0.000731046801108015
energy_freq_bands_gamma_T7,0.0007310142492015385
pow_freq_bands_delta_C4,0.000727625090225255
time_corr_Oz,0.0007273410417813835
time_corr_C4_F4,0.0007252238535304365
spect_corr_F7_C4,0.0007244017296827303
time_corr_F3_P8,0.000722369168326364
time_corr_Fp1_CP2,0.0007220274579076474
time_corr_F7_T7,0.0007202726713707032
time_corr_F3_Cz,0.0007202242784365513
svd_entropy_P8,0.0007198343395355782
phase_lock_val_CP1_Fp2,0.0007194659700456817
phase_lock_val_T7_P4,0.0007193984233413962
hurst_exp_P8,0.0007173945979287112
spect_corr_P3_FC2,0.0007172165251002551
spect_corr_F3_P4,0.0007166806672481374
time_corr_T8_FC2,0.0007166671308216719
spect_corr_P3_Oz,0.0007144809857868936
max_cross_corr_Cz_CP2,0.000711480594173981
max_cross_corr_F3_F8,0.0007114052297027376
time_corr_Fz_FC2,0.000709430736011734
pow_freq_bands_beta_Cz,0.0007069193656867221
spect_corr_Pz_O1,0.0007063720100674203
