feature,importance
spect_entropy_O1,0.005808534470867135
pow_freq_bands_alpha_O1,0.004694959142010143
pow_freq_bands_alpha_F4,0.004653759814287488
pow_freq_bands_alpha_Oz,0.00408487020188508
energy_freq_bands_alpha_Oz,0.0034201639411739456
spect_entropy_Oz,0.002907865998473021
pow_freq_bands_alpha_P4,0.0028194831010490483
time_corr_O1_T8,0.002634131154922678
energy_freq_bands_alpha_CP2,0.0024732483183575993
pow_freq_bands_beta_C3,0.002393262533656577
pow_freq_bands_alpha_CP2,0.002363526976768772
max_cross_corr_P3_P8,0.0023106247919791544
spect_entropy_P8,0.0022272359976825682
pow_freq_bands_alpha_CP6,0.002024523881396638
energy_freq_bands_alpha_O2,0.001988319718307685
spect_entropy_O2,0.0019437357008770951
pow_freq_bands_alpha_FC2,0.0019423647594476853
kurtosis_C3,0.0019378214482264021
energy_freq_bands_alpha_F4,0.001770344047760208
energy_freq_bands_alpha_FC1,0.0017143766343200794
spect_corr_CP1_C4,0.0016651531452332798
spect_corr_C3_Pz,0.0016624839807719489
spect_corr_CP1_FC6,0.0016483892854651952
spect_edge_freq_O1,0.0016138612783368465
skewness_P8,0.0016120714217058376
max_cross_corr_P7_P8,0.0016026110480011177
spect_corr_CP6_C4,0.001565555728098423
energy_freq_bands_alpha_P4,0.0014578443418064514
pow_freq_bands_alpha_F8,0.0014502224527529408
spect_entropy_P3,0.0014296617252609932
spect_corr_Fz_P8,0.0014201583790107819
kurtosis_P8,0.0014199135275448096
energy_freq_bands_beta_FC1,0.0013152250375630264
spect_corr_Pz_CP6,0.0013015176278456208
line_length_O1,0.0012842446237840408
phase_lock_val_Fp1_P8,0.0012663229068986695
spect_corr_F3_P3,0.0012540405342582616
ptp_amp_P8,0.0012444626355232774
kurtosis_FC2,0.0012378134595155512
max_cross_corr_Fp1_O1,0.0012300577672775875
spect_corr_Pz_C4,0.0012299984586794075
spect_entropy_P7,0.0012154290801770363
pow_freq_bands_beta_F3,0.0012067206741737332
energy_freq_bands_gamma_Oz,0.0011871128898724174
spect_corr_F7_P3,0.0011821431270210808
skewness_Oz,0.0011658324670786495
spect_corr_CP1_O1,0.0011638527725549947
max_cross_corr_Cz_CP2,0.0011573229748059344
spect_corr_F3_P7,0.001154150935255118
energy_freq_bands_gamma_CP2,0.001148298137648843
spect_corr_F3_CP1,0.0011472225176101462
spect_corr_Pz_FC6,0.001145242105844907
energy_freq_bands_alpha_Fp1,0.0011351092673949654
pow_freq_bands_beta_Fp2,0.001133731344530868
spect_corr_FC2,0.001129797780718061
spect_corr_Pz_O1,0.0011267510843919943
line_length_F4,0.0011227206503171415
skewness_O1,0.001080361465934658
time_corr_F7_T7,0.001073572388993879
pow_freq_bands_alpha_FC1,0.0010708807336389234
pow_freq_bands_alpha_T8,0.0010608222087936387
mean_O2,0.0010592472090135883
energy_freq_bands_alpha_P8,0.0010562419886184697
spect_edge_freq_Oz,0.001047799882563999
spect_corr_CP5_FC6,0.00104555723775344
max_cross_corr_Fp1_P8,0.0010444236886913243
max_cross_corr_O1_P8,0.0010349317868316508
energy_freq_bands_delta_Fp2,0.0010339949678313447
max_cross_corr_P8_F4,0.0010327269825221692
pow_freq_bands_alpha_Fp2,0.001031580976671763
energy_freq_bands_alpha_Cz,0.001029752520940331
spect_corr_O2_T8,0.0010256129766966228
pow_freq_bands_beta_Cz,0.0010143805067745315
