feature,importance
pow_freq_bands_beta_P7,0.017783510391163913
time_corr_CP1_Fp2,0.009218924169883794
spect_corr_P4_F4,0.008169745246374226
time_corr_FC5_Pz,0.007523242083806151
phase_lock_val_F3_T7,0.007208243071138337
skewness_Cz,0.006995743746525602
spect_corr_C3_P4,0.006819301007389664
katz_fd_P8,0.0067145871764478305
time_corr_CP1_O2,0.006610131044526551
spect_entropy_CP6,0.006218945606912118
max_cross_corr_Cz_F4,0.006147443361513294
time_corr_FC5_T8,0.006085502143074427
phase_lock_val_F3_FC6,0.005609856117974069
hjorth_complexity_F8,0.005566999368212896
max_cross_corr_P4_FC6,0.0055172925941432294
hurst_exp_Oz,0.0054603238462299164
time_corr_F7_P8,0.005428167370733091
max_cross_corr_C3_CP1,0.0053304796780857975
phase_lock_val_C4_FC6,0.005227147510899414
phase_lock_val_C3_FC6,0.00518582639708811
time_corr_FC5_Cz,0.00517566345433041
max_cross_corr_CP1_F4,0.005160251761251715
time_corr_CP1_CP6,0.00511087002394245
time_corr_FC1_CP2,0.004714314551711453
skewness_Fz,0.004591374886617357
hurst_exp_Fz,0.0043788942767284235
spect_corr_P4_CP6,0.004367492712126586
spect_corr_CP1_P8,0.0042854310879447645
phase_lock_val_Fz_Pz,0.004281490682016233
quantile_P4,0.0042611252871464405
max_cross_corr_F3_O1,0.004202402357926766
max_cross_corr_C3_Pz,0.0041930791148457915
max_cross_corr_P3_F8,0.004063333753890187
max_cross_corr_Fp1_C3,0.004062895535535536
katz_fd_FC1,0.003976429693841661
time_corr_Fz,0.0038618026092087643
phase_lock_val_O2_FC6,0.0037375661538158887
spect_corr_FC5_FC6,0.0037173184249213527
pow_freq_bands_alpha_F4,0.0037026184232634633
pow_freq_bands_gamma_T7,0.003694296566306536
phase_lock_val_F3_Fp2,0.0036752341067530898
higuchi_fd_FC6,0.0036304638800134384
phase_lock_val_Fp1_FC5,0.0036151020077945634
skewness_P3,0.0035649072046517617
spect_corr_C4_Fp2,0.0035505275563103072
phase_lock_val_FC5_P4,0.003520564130117639
spect_corr_P7_Oz,0.0035118832213841874
max_cross_corr_F3_F7,0.0034699045426552755
max_cross_corr_FC5_CP5,0.003456611670029865
time_corr_CP5_CP2,0.00344610812941696
time_corr_F3_C3,0.003441423980376068
time_corr_Oz_F4,0.0034347991156786373
time_corr_P4_FC2,0.0034055828532008293
time_corr_F7_CP6,0.0033853713547563275
max_cross_corr_CP1_P4,0.0033526037280135292
svd_fisher_info_O2,0.0033095187197882364
phase_lock_val_CP1_Pz,0.0033022806877014126
energy_freq_bands_theta_Fz,0.003129261202637007
time_corr_C4,0.003123118398516557
phase_lock_val_F3_F7,0.0030959890311588268
max_cross_corr_FC5_P4,0.003065988123037423
skewness_O2,0.003060321659920014
time_corr_F7_CP5,0.00305179701723226
phase_lock_val_FC5_P7,0.003033523932237227
phase_lock_val_Fz_Fp2,0.003020562229272137
max_cross_corr_FC5_Pz,0.0030181246312905273
time_corr_Oz_Fp2,0.0029995327319643694
max_cross_corr_P4_Fp2,0.0029715058141117504
phase_lock_val_C3_Pz,0.0028968971974139795
skewness_P8,0.0028962234314904804
pow_freq_bands_gamma_P8,0.0028655567460857574
max_cross_corr_Cz_O1,0.0028275027658765236
energy_freq_bands_gamma_FC1,0.002824803037411172
max_cross_corr_P7_F4,0.002808932709901641
time_corr_Fp1_Cz,0.0028037456872965117
spect_corr_Fp1_T7,0.0028014254875499784
max_cross_corr_CP6_CP2,0.002773750852124889
max_cross_corr_F3_Pz,0.0027729260162764114
phase_lock_val_FC5_CP2,0.0027233748116729808
phase_lock_val_CP5_C4,0.002688540030500659
energy_freq_bands_theta_CP5,0.0026098252249191272
time_corr_P3_C4,0.0025985839830387773
app_entropy_C4,0.0025886885164491434
time_corr_T8,0.0025473327642373247
pow_freq_bands_theta_CP5,0.0024997979975707016
time_corr_Fp1_FC1,0.0024963331216732152
pow_freq_bands_delta_F4,0.0024915694517124035
time_corr_Fp1_C4,0.002486937320030293
time_corr_Oz_CP6,0.002482667670494429
phase_lock_val_FC1_Oz,0.0024768499547897145
max_cross_corr_Cz_Fp2,0.002469363011944588
samp_entropy_O2,0.0024569103269559416
pow_freq_bands_delta_C4,0.002444111829782645
max_cross_corr_FC1_O1,0.00242943149983726
phase_lock_val_FC1_CP1,0.0024245896833685536
phase_lock_val_Cz_F8,0.0024135600723742775
phase_lock_val_P4_Fp2,0.0024119445772475883
spect_corr_P4_FC6,0.002408605311772917
time_corr_P7_O2,0.0024014077899710898
pow_freq_bands_theta_FC2,0.0023551297218349517
max_cross_corr_FC1_CP1,0.002350485073056097
pow_freq_bands_beta_FC1,0.002336760453145917
max_cross_corr_C4_F8,0.0023270403204709816
spect_corr_P8_CP2,0.002322788619102207
spect_corr_CP1_Pz,0.002315420542464263
max_cross_corr_F7_C3,0.002300791663484977
max_cross_corr_CP5_O2,0.002276266857003377
energy_freq_bands_theta_Oz,0.002266626161357647
spect_corr_C3_CP2,0.002241121373597986
max_cross_corr_Fp1_Cz,0.0022337720314261557
time_corr_C3_T7,0.002233440301287668
samp_entropy_CP2,0.0022294540888724164
phase_lock_val_Fp1_CP5,0.0022281537687285527
phase_lock_val_F3_C4,0.002221628263680044
time_corr_P3_FC2,0.0022188910903644782
skewness_P4,0.0022081091579536035
max_cross_corr_Fz_CP2,0.002195413961793183
max_cross_corr_F7_Pz,0.0021784702244122757
phase_lock_val_Fz_F7,0.0021770746893407474
time_corr_C3_P7,0.002175693326129948
phase_lock_val_F3_O2,0.0021649697758966955
max_cross_corr_Cz_Oz,0.002159628043700906
spect_corr_C3_CP5,0.0021559539543756336
max_cross_corr_FC5_Oz,0.0021227409775581236
spect_corr_P8_F4,0.0021140976379901448
time_corr_O1_T8,0.0021118653948003084
pow_freq_bands_alpha_P7,0.00210919631305125
max_cross_corr_P3_Fp2,0.0021048085003732807
spect_corr_CP1_F4,0.002091380680728858
time_corr_CP6_T8,0.0020723538657362105
spect_corr_T8_F4,0.0020672313862802696
quantile_P7,0.0020659785215742326
spect_entropy_F3,0.0020541903253572
max_cross_corr_P8_C4,0.0020448289920632166
phase_lock_val_Oz_FC2,0.0020409979611682484
spect_corr_F7_P4,0.0020220299346563686
spect_corr_FC1_CP6,0.002020028659090752
energy_freq_bands_delta_F4,0.0020183331669719417
energy_freq_bands_beta_Oz,0.00201810044412564
phase_lock_val_F7_F4,0.0020125812193011895
spect_corr_Cz_F4,0.0020054016247089035
time_corr_P8_FC2,0.0020040164277757024
time_corr_Cz_CP6,0.001997382243944762
std_CP2,0.0019911086137621593
max_cross_corr_F7_CP6,0.0019903945527730378
spect_corr_P4_CP2,0.0019780010630270103
max_cross_corr_Fp1_FC5,0.0019733129672382687
pow_freq_bands_beta_CP2,0.0019578705860234078
phase_lock_val_CP5_O1,0.0019571090998950656
pow_freq_bands_theta_P7,0.00195481099491438
