feature,importance
spect_corr_Cz_Pz,0.010184111982983479
max_cross_corr_P3_CP2,0.005233347128608621
kurtosis_F8,0.0050573211181183225
app_entropy_F8,0.0048934567941185765
kurtosis_Fz,0.004855725402282938
max_cross_corr_P7_CP2,0.004685891278366039
time_corr_FC5_Cz,0.004202435395876397
rms_O1,0.00417269771570779
time_corr_Cz_P7,0.0038869029040157735
variance_F8,0.003709240439293423
time_corr_C3_P8,0.0033447422892536023
max_cross_corr_Pz_O2,0.003342034995688774
ptp_amp_FC6,0.0032628591333481675
std_O1,0.003259088221677333
time_corr_P4_FC2,0.0032396838797311878
max_cross_corr_CP5_CP2,0.003229432674357922
spect_corr_Pz_FC2,0.003221493205325706
max_cross_corr_Pz_P4,0.0032173903750729736
rms_Oz,0.003131409178174161
energy_freq_bands_theta_Fz,0.0031025772686068803
spect_corr_CP2_FC6,0.003075215912753368
time_corr_P4_CP2,0.0030563054039825436
time_corr_C3_O2,0.003044382580284705
max_cross_corr_P8_F8,0.0030331373329532327
spect_corr_Cz_F4,0.0030136240963674135
phase_lock_val_Pz_O2,0.0029961761112995756
hurst_exp_T8,0.0029855428308508897
max_cross_corr_P7_Pz,0.0029579456071279074
pow_freq_bands_delta_FC6,0.0029568807529113646
max_cross_corr_O2_CP2,0.002930775750130393
katz_fd_F8,0.002871055728547922
zero_crossings_P4,0.0028648516969368466
spect_corr_FC1_Pz,0.0028515620141409655
spect_entropy_C3,0.002768061185245077
ptp_amp_Fp2,0.00276254132550729
phase_lock_val_Pz_P4,0.0027534945637782715
time_corr_P7_O1,0.0027446083181170036
skewness_F8,0.0027040105950978735
spect_corr_Fz_P7,0.0026764899945634383
pow_freq_bands_alpha_F4,0.0026734480497286124
spect_corr_Pz_CP2,0.002672301060043589
time_corr_Pz_CP2,0.0026706064967143843
spect_corr_F7_C4,0.002558601016532788
phase_lock_val_Pz_C4,0.00249841846737017
max_cross_corr_CP6_F4,0.0024801382786360225
spect_entropy_Fp2,0.0024626075417624018
