feature,importance
max_cross_corr_FC1_FC2,0.00684943892569865
phase_lock_val_Fp1_Fz,0.006772897621945388
time_corr_Fp1_FC1,0.006498196795725315
max_cross_corr_CP5_FC6,0.005395315661395495
time_corr_Oz_CP6,0.005231595880963593
pow_freq_bands_gamma_P8,0.005170650339291085
hurst_exp_Cz,0.00481286371599607
phase_lock_val_Cz_FC6,0.00481051404925768
line_length_CP5,0.004647410682288396
max_cross_corr_CP2_Fp2,0.004462584968704518
energy_freq_bands_alpha_Pz,0.00423699059945159
max_cross_corr_C4_F4,0.0039276805518997735
time_corr_F4_Fp2,0.003888231124838557
time_corr_C3_O1,0.003808598406627394
time_corr_F3_CP6,0.003787288941678225
max_cross_corr_CP5_O2,0.0035816677741595643
mean_T7,0.003527796675306099
time_corr_Fp1_CP5,0.0033973237663008533
energy_freq_bands_alpha_P7,0.0033899348794815065
max_cross_corr_Fp1_C3,0.003331949283072218
time_corr_Oz_C4,0.0033231487788797473
energy_freq_bands_theta_CP1,0.0033053341732943373
quantile_T7,0.0032438987397510194
energy_freq_bands_beta_O1,0.0031968400649774326
time_corr_P8_FC2,0.0031531762120101605
spect_corr_Pz_CP2,0.003132670551108649
max_cross_corr_CP1_P8,0.003124574797817174
max_cross_corr_CP1_O2,0.0031187374844244106
spect_corr_F7_P7,0.003104434233168538
max_cross_corr_C3_CP1,0.0030403418238026995
time_corr_CP6_F8,0.0030393157814304467
ptp_amp_FC5,0.003024840362914015
time_corr_Oz_FC6,0.002977516106385125
spect_corr_CP5_Fp2,0.0029494716864610832
spect_corr_Pz_Fp2,0.0029410334459818383
mean_O2,0.00290172326461545
phase_lock_val_O1_Oz,0.00288504458869689
time_corr_P4,0.002879407760369833
time_corr_Cz_P8,0.002879236815422883
phase_lock_val_FC5_O2,0.0028756833930517183
quantile_CP6,0.0028623834441566655
energy_freq_bands_theta_CP6,0.0028606107575502985
max_cross_corr_CP1_O1,0.0028479860426802936
rms_Pz,0.0028421378912342403
pow_freq_bands_gamma_CP1,0.0027796195891259612
phase_lock_val_C3_O2,0.002728426888797753
time_corr_C3_C4,0.0027080399005845295
energy_freq_bands_beta_FC1,0.0027002070493526297
pow_freq_bands_gamma_T7,0.0026252573118367446
max_cross_corr_P8_CP2,0.002624980640659384
time_corr_FC1_O2,0.0026035330702545434
time_corr_P8_CP6,0.0026027780081644236
time_corr_Cz_FC6,0.0025915846720924113
svd_fisher_info_C3,0.0025738792361760755
max_cross_corr_CP1_CP2,0.00254410599797906
phase_lock_val_F3_C3,0.0025349241091381196
time_corr_FC6_F4,0.0024898938473065595
spect_corr_F3_FC5,0.0024876613311467
spect_corr_Oz_O2,0.00248286844531172
time_corr_F3_FC5,0.002463020622125131
max_cross_corr_T7_P4,0.002418768056556432
max_cross_corr_O2_T8,0.0023916433376608916
time_corr_Cz_FC2,0.002382309659729212
phase_lock_val_FC6_F4,0.0023810660513484427
time_corr_O2_CP6,0.0023655276904613054
time_corr_P4_FC2,0.0023611561984850614
spect_corr_Fz_P7,0.002355986422908331
phase_lock_val_Oz_T8,0.0023465598043014855
max_cross_corr_Fp1_Fz,0.002308724735526637
mean_O1,0.002289026305421728
app_entropy_FC2,0.0022779643554813904
time_corr_CP5_Oz,0.0022669672408294154
time_corr_Fz_O1,0.0022577063265345537
time_corr_Fz_Oz,0.002243577416113316
katz_fd_P3,0.002218330821862905
skewness_FC1,0.0022153041636683544
hjorth_mobility_O2,0.0022092700899965277
max_cross_corr_FC5_CP2,0.0021953385317565353
hjorth_complexity_F7,0.0021773617214965292
max_cross_corr_F3_F7,0.002154088888557594
time_corr_FC5_CP1,0.0021185005800212478
time_corr_P7_CP2,0.002109727504542629
phase_lock_val_Fp1_Fp2,0.0021086399545526355
katz_fd_CP2,0.002091669446178311
spect_corr_CP2_FC6,0.002085029884133984
phase_lock_val_Fp1_F4,0.0020593728431708325
std_Oz,0.002050362618879514
phase_lock_val_F3_P3,0.002040312034206716
max_cross_corr_CP5_CP6,0.002024034540598415
spect_corr_Cz_CP2,0.002020428367591125
max_cross_corr_CP1_P4,0.0020126123838009797
max_cross_corr_F4_F8,0.0020006340236357278
max_cross_corr_FC5_P7,0.001999505777946226
time_corr_FC1_P3,0.001998485162964632
spect_corr_Fz_CP6,0.0019951514088362796
time_corr_Cz_F8,0.001990254977089129
spect_entropy_P7,0.001946001223819614
max_cross_corr_P3_P4,0.0019429937665339408
app_entropy_O1,0.0019403068431721215
energy_freq_bands_theta_P7,0.0019393975754670564
time_corr_F4,0.0019303173259688482
max_cross_corr_CP5_P3,0.0019128113559839636
std_Cz,0.0019042062844897047
spect_corr_FC5_FC6,0.0018994356070050316
samp_entropy_Oz,0.0018790407524291145
quantile_P4,0.0018683270409842227
time_corr_C4_FC2,0.0018544014727852277
max_cross_corr_Oz_Fp2,0.001853400267890932
pow_freq_bands_delta_O2,0.0018429003113817966
spect_corr_P3_P4,0.0018386297576852989
quantile_O1,0.0018333032050028607
time_corr_Fp1_CP2,0.0018046285794925951
phase_lock_val_P7_O2,0.0017989115670498056
max_cross_corr_T7_Oz,0.0017852409690537606
time_corr_CP5_P8,0.0017771223877639057
ptp_amp_Cz,0.001768194801100898
phase_lock_val_CP5_O2,0.0017656780928460582
mean_P3,0.0017470319647202648
hjorth_mobility_F8,0.0017470082750702977
spect_corr_F7_P3,0.0017416289288601581
time_corr_F7_F4,0.0017308819812521972
mean_FC2,0.0017287936640343878
mean_Cz,0.0017061793839439
energy_freq_bands_beta_F8,0.0016986308752365488
max_cross_corr_P7_P4,0.0016949662246030016
phase_lock_val_FC5_FC2,0.0016913975861261262
spect_corr_Fz_CP2,0.001677982258245412
max_cross_corr_F3_FC5,0.0016707479240332614
time_corr_F3_C4,0.0016653673024271416
phase_lock_val_CP5_FC6,0.0016581143692502938
spect_corr_Fz_P3,0.0016510353808443742
spect_corr_CP5_F8,0.0016509116528175402
phase_lock_val_C3_T7,0.0016503277668945477
time_corr_CP1_FC2,0.0016465445600406094
phase_lock_val_Oz_FC6,0.0016458673044042961
phase_lock_val_P7_FC6,0.0016372864742104757
katz_fd_O2,0.0016252943049354402
time_corr_Fz,0.0016224647070023715
max_cross_corr_Fz_F8,0.0015990966285161997
energy_freq_bands_gamma_FC5,0.0015864387294434127
phase_lock_val_O2_T8,0.001579003177079352
time_corr_FC5_C3,0.0015717296936523589
time_corr_Fp1_Fz,0.001570929081631092
max_cross_corr_P8_FC2,0.0015663705367535024
spect_edge_freq_CP5,0.0015642401492859464
max_cross_corr_Fz_CP6,0.0015595801022002807
quantile_P8,0.0015577434656975217
time_corr_CP2,0.0015560461168633963
spect_entropy_F3,0.0015495209041658526
max_cross_corr_F7_Oz,0.00153993983522195
max_cross_corr_CP5_C4,0.0015381909483824679
max_cross_corr_T7_CP5,0.0015361970092400707
rms_Fz,0.001532084374848821
phase_lock_val_F3_Cz,0.0015265090400649792
time_corr_C4_T8,0.0015263975309459965
max_cross_corr_C3_C4,0.0015236324562306468
phase_lock_val_Fp1_CP6,0.0015104593354874514
time_corr_C3_P8,0.0015028817045432215
max_cross_corr_CP5_P7,0.0014970763431000644
phase_lock_val_FC1_F8,0.0014857383580457548
time_corr_F4_F8,0.0014854339645650897
pow_freq_bands_gamma_C4,0.0014826022405953676
time_corr_T8_F4,0.0014806615415541436
svd_entropy_Fp1,0.0014736101349030457
phase_lock_val_F3_F4,0.0014726651257534152
time_corr_T7_P4,0.0014722405699430475
zero_crossings_FC2,0.0014693783620888144
hjorth_mobility_F3,0.0014611682988293982
samp_entropy_Cz,0.0014590438580872674
phase_lock_val_T7_T8,0.0014577701254938668
phase_lock_val_P3_P8,0.0014559637146577618
samp_entropy_F3,0.0014522164230348137
line_length_C3,0.0014491247963316451
kurtosis_F8,0.0014478360106225806
max_cross_corr_CP5_CP2,0.0014476556372391757
phase_lock_val_Fz_Pz,0.001444731401535389
spect_corr_Cz_T8,0.0014444224358318802
phase_lock_val_T7_C4,0.0014366281763530065
time_corr_C3_P4,0.0014302971303802887
line_length_F4,0.0014300485321398315
quantile_CP2,0.001427819402372658
line_length_F7,0.0014269997546597652
max_cross_corr_FC1_O2,0.0014186723529369624
higuchi_fd_P4,0.0014134401289151225
max_cross_corr_P3_FC6,0.0014123920357534566
phase_lock_val_O1_P4,0.0014117103147755228
spect_corr_Oz,0.0014112304541607863
phase_lock_val_F3_O2,0.0014054497057684897
phase_lock_val_P7_P4,0.0014049549892989385
max_cross_corr_Cz_FC6,0.0014042906336483453
app_entropy_C3,0.0014022820851644626
max_cross_corr_CP5_Oz,0.001394265500958741
quantile_FC2,0.0013911622065470967
max_cross_corr_FC1_CP6,0.0013897742459262111
max_cross_corr_Fp1_Cz,0.0013875550457567198
std_CP5,0.0013874248560482006
phase_lock_val_Cz_P8,0.0013865717341517809
max_cross_corr_CP5_CP1,0.001386479603171096
spect_corr_P7_CP6,0.0013833746262351286
samp_entropy_P3,0.0013826114490709579
pow_freq_bands_theta_F8,0.0013825868581252778
zero_crossings_T8,0.0013763752398327249
kurtosis_CP1,0.0013721405639997215
hurst_exp_O2,0.0013713553242250354
time_corr_P8_F4,0.0013687632386609643
time_corr_Fz_F4,0.0013684775533256356
spect_corr_Fz_T8,0.0013657731513665265
max_cross_corr_F3_CP2,0.001365188395252544
phase_lock_val_Oz_F8,0.0013649082198132964
time_corr_Oz,0.001355704342206305
line_length_O2,0.0013481393347530464
pow_freq_bands_gamma_T8,0.0013388027913811492
spect_corr_P7,0.0013328899663966806
time_corr_FC5_T7,0.0013228472534988723
max_cross_corr_P4_CP2,0.0013196650325998606
spect_entropy_CP2,0.0013191626994367466
zero_crossings_Fp1,0.001318152372748782
energy_freq_bands_alpha_P3,0.0013181330566261285
samp_entropy_C3,0.0013161890789709977
time_corr_P4_F8,0.001313428965846305
spect_corr_C4_Fp2,0.0013132523699334222
time_corr_CP5_O2,0.0013104724027285636
svd_entropy_F3,0.0013026695906924726
energy_freq_bands_theta_Fp1,0.0012934917347998537
phase_lock_val_CP5_P3,0.0012932513690594835
max_cross_corr_FC6_F4,0.0012926122573485336
max_cross_corr_P4_P8,0.0012894156305344568
higuchi_fd_CP2,0.0012837698073293407
time_corr_F7_T7,0.0012830095472403447
hjorth_complexity_Cz,0.0012727512731876825
phase_lock_val_Cz_P7,0.001271756298009424
kurtosis_FC6,0.0012714009711158652
samp_entropy_CP2,0.0012680567519828534
energy_freq_bands_theta_Oz,0.0012517494112401716
max_cross_corr_F3_P3,0.001245920408884673
time_corr_O1_FC6,0.0012439305069411098
max_cross_corr_T7_Pz,0.0012379103295178128
time_corr_C4_F8,0.0012365531624005993
spect_corr_CP5_C4,0.0012308986167274402
max_cross_corr_Fp1_P8,0.0012224929986545052
phase_lock_val_Fp1_T8,0.0012194223487428687
phase_lock_val_P4_CP6,0.0012178483695471037
time_corr_Fp1_C4,0.0012176888723229883
max_cross_corr_C3_F8,0.0012172770530991177
max_cross_corr_F3_Oz,0.0012169093507209006
phase_lock_val_CP1_F8,0.0012139588603431123
max_cross_corr_CP1_CP6,0.0012128331201162656
max_cross_corr_FC6_Fp2,0.0012118392706536737
energy_freq_bands_theta_O2,0.0012092212139757138
phase_lock_val_P8_F4,0.0012083700652500422
rms_P7,0.0012056248737847153
phase_lock_val_F3_CP6,0.0011965387298489636
pow_freq_bands_delta_F4,0.0011928880546876633
time_corr_O2_FC6,0.0011923882020285323
max_cross_corr_FC1_C4,0.0011914901944998877
spect_corr_CP1_P4,0.0011897384132715564
phase_lock_val_FC1_P4,0.0011873445937197553
time_corr_Cz_Oz,0.0011829934073514128
spect_corr_Cz_C4,0.0011781867818703253
phase_lock_val_O1_T8,0.001169219944890653
hjorth_mobility_Cz,0.001168226633963312
time_corr_Pz,0.0011652344762491831
time_corr_C3_FC6,0.001160349532350818
phase_lock_val_F3_FC5,0.0011596719612929163
time_corr_FC5_C4,0.001156979209770226
spect_corr_T7_P7,0.0011559962054418303
time_corr_FC1_F8,0.001155441320995284
pow_freq_bands_gamma_FC5,0.0011552954942950255
phase_lock_val_Fp1_C4,0.0011483475730750465
spect_corr_O2_C4,0.0011443721888849266
max_cross_corr_P8_F8,0.0011436807540375546
max_cross_corr_F7_FC2,0.001142539934554643
spect_corr_C3_P3,0.0011424310275642772
hjorth_complexity_F3,0.0011336513297278985
max_cross_corr_CP6_C4,0.0011311529832629522
time_corr_Pz_P4,0.0011281913063975074
time_corr_F3_CP2,0.0011233697780561164
time_corr_P3_F4,0.001121788805749302
hjorth_mobility_Pz,0.0011215226603632827
max_cross_corr_Fp1_FC1,0.0011214340051021658
energy_freq_bands_alpha_P4,0.0011213798696621978
spect_corr_CP5_T8,0.0011163347386694087
spect_corr_FC5_FC1,0.0011157964116373144
pow_freq_bands_theta_F4,0.0011152023730121514
time_corr_FC1_P4,0.0011142802204545184
pow_freq_bands_delta_FC6,0.0011111024795168846
time_corr_F3_F4,0.0011108556412450846
max_cross_corr_F8_Fp2,0.0011100981719869706
hjorth_mobility_Oz,0.0011064511401163947
time_corr_Fz_FC1,0.0011015542251814928
svd_fisher_info_CP6,0.0010994364258677784
spect_corr_C3_Oz,0.0010974322265171748
quantile_O2,0.0010972439714681719
time_corr_CP5_F8,0.0010938084249888218
skewness_F3,0.0010891423871515248
max_cross_corr_CP1_Oz,0.0010867800228648132
pow_freq_bands_theta_F7,0.0010845116731199023
pow_freq_bands_theta_P8,0.001084111543571918
energy_freq_bands_delta_CP6,0.001084068381627655
phase_lock_val_Oz_FC2,0.0010839486451228954
max_cross_corr_F7_FC1,0.0010808737164045336
mean_Oz,0.0010785361474588925
max_cross_corr_T7_FC6,0.0010750316052158323
mean_CP6,0.0010750257116744996
max_cross_corr_FC2_F4,0.0010667860465453085
higuchi_fd_Fp1,0.0010633967000275623
phase_lock_val_FC1_O2,0.0010615593605844216
spect_corr_CP2,0.0010558253252064115
time_corr_FC2_Fp2,0.0010492254939978027
max_cross_corr_FC5_T8,0.0010467818765294156
spect_corr_CP6_T8,0.0010426923282962721
energy_freq_bands_theta_CP5,0.0010339307122787674
time_corr_CP1_F4,0.0010314734923626355
time_corr_Oz_P8,0.00102118726300304
time_corr_T7_P3,0.0010170973614335595
phase_lock_val_P7_CP2,0.0010161407803890164
time_corr_C3_T8,0.0010135336630608246
max_cross_corr_CP5_F8,0.0010122681309213404
max_cross_corr_F7_T7,0.0010121876182191908
phase_lock_val_Fz_FC6,0.0010110279348747922
time_corr_Fz_F8,0.0010098322571231203
std_P8,0.0010028333884064186
pow_freq_bands_beta_Fz,0.0010026977392777932
energy_freq_bands_delta_FC5,0.0010009008085228005
ptp_amp_F4,0.0009988162151148262
ptp_amp_T7,0.0009979675613774597
phase_lock_val_P4_Fp2,0.0009902632549916538
